ZONE,ADJ_SA4,TRIP MODE,QUANTITY
303, City and Inner South (CBD Outer),SHARED3,31
303, City and Inner South (CBD Outer),TAXI,3
303, City and Inner South (CBD Outer),TNC_SHARED,5
303, City and Inner South (CBD Outer),TNC_SINGLE,9
303, City and Inner South (CBD Outer),WALK,211
303, City and Inner South (CBD Outer),WALK_AB,37
303, City and Inner South (CBD Outer),WALK_BM,94
303, City and Inner South (CBD Outer),WALK_MR,181
304, City and Inner South (CBD Outer),BIKE,88
304, City and Inner South (CBD Outer),DRIVEALONE,2929
304, City and Inner South (CBD Outer),KNR_TRN,72
304, City and Inner South (CBD Outer),PNR_TRN,75
304, City and Inner South (CBD Outer),SCHOOLBUS,20
304, City and Inner South (CBD Outer),SHARED2,1059
304, City and Inner South (CBD Outer),SHARED3,137
304, City and Inner South (CBD Outer),TAXI,39
304, City and Inner South (CBD Outer),TNC_SHARED,44
304, City and Inner South (CBD Outer),TNC_SINGLE,59
304, City and Inner South (CBD Outer),WALK,1602
304, City and Inner South (CBD Outer),WALK_AB,271
304, City and Inner South (CBD Outer),WALK_BM,393
304, City and Inner South (CBD Outer),WALK_MR,535
305, City and Inner South (CBD Outer),BIKE,121
305, City and Inner South (CBD Outer),DRIVEALONE,3081
305, City and Inner South (CBD Outer),KNR_TRN,170
305, City and Inner South (CBD Outer),PNR_TRN,118
305, City and Inner South (CBD Outer),SCHOOLBUS,35
305, City and Inner South (CBD Outer),SHARED2,1130
305, City and Inner South (CBD Outer),SHARED3,129
305, City and Inner South (CBD Outer),TAXI,35
305, City and Inner South (CBD Outer),TNC_SHARED,51
305, City and Inner South (CBD Outer),TNC_SINGLE,82
305, City and Inner South (CBD Outer),WALK,1660
305, City and Inner South (CBD Outer),WALK_AB,287
305, City and Inner South (CBD Outer),WALK_BM,542
305, City and Inner South (CBD Outer),WALK_MR,902
306, City and Inner South (CBD Outer),BIKE,32
306, City and Inner South (CBD Outer),DRIVEALONE,1109
306, City and Inner South (CBD Outer),KNR_TRN,63
306, City and Inner South (CBD Outer),PNR_TRN,50
306, City and Inner South (CBD Outer),SCHOOLBUS,6
306, City and Inner South (CBD Outer),SHARED2,573
306, City and Inner South (CBD Outer),SHARED3,73
306, City and Inner South (CBD Outer),TAXI,12
306, City and Inner South (CBD Outer),TNC_SHARED,20
306, City and Inner South (CBD Outer),TNC_SINGLE,22
306, City and Inner South (CBD Outer),WALK,536
306, City and Inner South (CBD Outer),WALK_AB,134
306, City and Inner South (CBD Outer),WALK_BM,178
306, City and Inner South (CBD Outer),WALK_MR,399
307, City and Inner South (CBD Outer),BIKE,62
307, City and Inner South (CBD Outer),DRIVEALONE,1555
307, City and Inner South (CBD Outer),KNR_TRN,105
307, City and Inner South (CBD Outer),PNR_TRN,71
307, City and Inner South (CBD Outer),SCHOOLBUS,19
307, City and Inner South (CBD Outer),SHARED2,674
307, City and Inner South (CBD Outer),SHARED3,114
307, City and Inner South (CBD Outer),TAXI,18
307, City and Inner South (CBD Outer),TNC_SHARED,25
307, City and Inner South (CBD Outer),TNC_SINGLE,30
307, City and Inner South (CBD Outer),WALK,859
307, City and Inner South (CBD Outer),WALK_AB,154
307, City and Inner South (CBD Outer),WALK_BM,263
307, City and Inner South (CBD Outer),WALK_MR,573
308, City and Inner South (CBD Outer),BIKE,137
308, City and Inner South (CBD Outer),DRIVEALONE,3324
308, City and Inner South (CBD Outer),KNR_TRN,194
308, City and Inner South (CBD Outer),PNR_TRN,171
308, City and Inner South (CBD Outer),SCHOOLBUS,17
308, City and Inner South (CBD Outer),SHARED2,2175
308, City and Inner South (CBD Outer),SHARED3,259
308, City and Inner South (CBD Outer),TAXI,24
308, City and Inner South (CBD Outer),TNC_SHARED,26
308, City and Inner South (CBD Outer),TNC_SINGLE,67
308, City and Inner South (CBD Outer),WALK,1816
308, City and Inner South (CBD Outer),WALK_AB,277
308, City and Inner South (CBD Outer),WALK_BM,644
308, City and Inner South (CBD Outer),WALK_MR,1243
309, City and Inner South (CBD Outer),BIKE,134
309, City and Inner South (CBD Outer),DRIVEALONE,3735
309, City and Inner South (CBD Outer),KNR_TRN,146
309, City and Inner South (CBD Outer),PNR_TRN,109
309, City and Inner South (CBD Outer),SCHOOLBUS,23
309, City and Inner South (CBD Outer),SHARED2,1416
309, City and Inner South (CBD Outer),SHARED3,159
309, City and Inner South (CBD Outer),TAXI,43
309, City and Inner South (CBD Outer),TNC_SHARED,60
309, City and Inner South (CBD Outer),TNC_SINGLE,99
309, City and Inner South (CBD Outer),WALK,1668
309, City and Inner South (CBD Outer),WALK_AB,229
309, City and Inner South (CBD Outer),WALK_BM,531
309, City and Inner South (CBD Outer),WALK_MR,952
310, City and Inner South (CBD Outer),BIKE,36
310, City and Inner South (CBD Outer),DRIVEALONE,995
310, City and Inner South (CBD Outer),KNR_TRN,34
310, City and Inner South (CBD Outer),PNR_TRN,23
310, City and Inner South (CBD Outer),SCHOOLBUS,7
310, City and Inner South (CBD Outer),SHARED2,334
310, City and Inner South (CBD Outer),SHARED3,37
310, City and Inner South (CBD Outer),TAXI,16
310, City and Inner South (CBD Outer),TNC_SHARED,7
310, City and Inner South (CBD Outer),TNC_SINGLE,20
310, City and Inner South (CBD Outer),WALK,493
310, City and Inner South (CBD Outer),WALK_AB,93
310, City and Inner South (CBD Outer),WALK_BM,155
310, City and Inner South (CBD Outer),WALK_MR,260
311, City and Inner South (CBD Outer),BIKE,35
311, City and Inner South (CBD Outer),DRIVEALONE,887
311, City and Inner South (CBD Outer),KNR_TRN,41
311, City and Inner South (CBD Outer),PNR_TRN,22
311, City and Inner South (CBD Outer),SCHOOLBUS,11
311, City and Inner South (CBD Outer),SHARED2,372
311, City and Inner South (CBD Outer),SHARED3,71
311, City and Inner South (CBD Outer),TAXI,19
311, City and Inner South (CBD Outer),TNC_SHARED,14
311, City and Inner South (CBD Outer),TNC_SINGLE,24
311, City and Inner South (CBD Outer),WALK,371
311, City and Inner South (CBD Outer),WALK_AB,76
311, City and Inner South (CBD Outer),WALK_BM,155
311, City and Inner South (CBD Outer),WALK_MR,254
312, City and Inner South (CBD Outer),BIKE,50
312, City and Inner South (CBD Outer),DRIVEALONE,972
312, City and Inner South (CBD Outer),KNR_TRN,56
312, City and Inner South (CBD Outer),PNR_TRN,21
312, City and Inner South (CBD Outer),SCHOOLBUS,7
312, City and Inner South (CBD Outer),SHARED2,327
312, City and Inner South (CBD Outer),SHARED3,32
312, City and Inner South (CBD Outer),TAXI,12
312, City and Inner South (CBD Outer),TNC_SHARED,15
312, City and Inner South (CBD Outer),TNC_SINGLE,16
312, City and Inner South (CBD Outer),WALK,461
312, City and Inner South (CBD Outer),WALK_AB,73
312, City and Inner South (CBD Outer),WALK_BM,144
312, City and Inner South (CBD Outer),WALK_MR,244
313, City and Inner South (CBD Outer),BIKE,64
313, City and Inner South (CBD Outer),DRIVEALONE,1203
313, City and Inner South (CBD Outer),KNR_TRN,51
313, City and Inner South (CBD Outer),PNR_TRN,25
313, City and Inner South (CBD Outer),SCHOOLBUS,8
313, City and Inner South (CBD Outer),SHARED2,431
313, City and Inner South (CBD Outer),SHARED3,46
313, City and Inner South (CBD Outer),TAXI,24
313, City and Inner South (CBD Outer),TNC_SHARED,15
313, City and Inner South (CBD Outer),TNC_SINGLE,35
313, City and Inner South (CBD Outer),WALK,666
313, City and Inner South (CBD Outer),WALK_AB,107
313, City and Inner South (CBD Outer),WALK_BM,219
313, City and Inner South (CBD Outer),WALK_MR,305
314, City and Inner South (CBD Outer),BIKE,50
314, City and Inner South (CBD Outer),DRIVEALONE,1836
314, City and Inner South (CBD Outer),KNR_TRN,54
314, City and Inner South (CBD Outer),PNR_TRN,57
314, City and Inner South (CBD Outer),SCHOOLBUS,15
314, City and Inner South (CBD Outer),SHARED2,566
314, City and Inner South (CBD Outer),SHARED3,57
314, City and Inner South (CBD Outer),TAXI,15
314, City and Inner South (CBD Outer),TNC_SHARED,24
314, City and Inner South (CBD Outer),TNC_SINGLE,41
314, City and Inner South (CBD Outer),WALK,627
314, City and Inner South (CBD Outer),WALK_AB,94
314, City and Inner South (CBD Outer),WALK_BM,204
314, City and Inner South (CBD Outer),WALK_MR,398
315, City and Inner South (CBD Outer),BIKE,115
315, City and Inner South (CBD Outer),DRIVEALONE,2540
315, City and Inner South (CBD Outer),KNR_TRN,67
315, City and Inner South (CBD Outer),PNR_TRN,68
315, City and Inner South (CBD Outer),SCHOOLBUS,21
315, City and Inner South (CBD Outer),SHARED2,854
315, City and Inner South (CBD Outer),SHARED3,107
315, City and Inner South (CBD Outer),TAXI,48
315, City and Inner South (CBD Outer),TNC_SHARED,34
315, City and Inner South (CBD Outer),TNC_SINGLE,66
315, City and Inner South (CBD Outer),WALK,911
315, City and Inner South (CBD Outer),WALK_AB,149
315, City and Inner South (CBD Outer),WALK_BM,311
315, City and Inner South (CBD Outer),WALK_MR,490
316, City and Inner South (CBD Outer),BIKE,29
316, City and Inner South (CBD Outer),DRIVEALONE,1585
316, City and Inner South (CBD Outer),KNR_TRN,21
316, City and Inner South (CBD Outer),PNR_TRN,19
316, City and Inner South (CBD Outer),SHARED2,445
316, City and Inner South (CBD Outer),SHARED3,45
316, City and Inner South (CBD Outer),TAXI,9
316, City and Inner South (CBD Outer),TNC_SHARED,18
316, City and Inner South (CBD Outer),TNC_SINGLE,31
316, City and Inner South (CBD Outer),WALK,300
316, City and Inner South (CBD Outer),WALK_AB,66
316, City and Inner South (CBD Outer),WALK_BM,101
316, City and Inner South (CBD Outer),WALK_MR,174
317, City and Inner South (CBD Outer),BIKE,72
317, City and Inner South (CBD Outer),DRIVEALONE,1934
317, City and Inner South (CBD Outer),KNR_TRN,99
317, City and Inner South (CBD Outer),PNR_TRN,101
317, City and Inner South (CBD Outer),SCHOOLBUS,17
317, City and Inner South (CBD Outer),SHARED2,732
317, City and Inner South (CBD Outer),SHARED3,81
317, City and Inner South (CBD Outer),TAXI,24
317, City and Inner South (CBD Outer),TNC_SHARED,30
317, City and Inner South (CBD Outer),TNC_SINGLE,43
317, City and Inner South (CBD Outer),WALK,753
317, City and Inner South (CBD Outer),WALK_AB,134
317, City and Inner South (CBD Outer),WALK_BM,321
317, City and Inner South (CBD Outer),WALK_MR,665
318, City and Inner South (CBD Outer),BIKE,23
318, City and Inner South (CBD Outer),DRIVEALONE,1275
318, City and Inner South (CBD Outer),KNR_TRN,16
318, City and Inner South (CBD Outer),PNR_TRN,38
318, City and Inner South (CBD Outer),SHARED2,375
318, City and Inner South (CBD Outer),SHARED3,39
318, City and Inner South (CBD Outer),TAXI,6
318, City and Inner South (CBD Outer),TNC_SHARED,14
318, City and Inner South (CBD Outer),TNC_SINGLE,16
318, City and Inner South (CBD Outer),WALK,271
318, City and Inner South (CBD Outer),WALK_AB,52
318, City and Inner South (CBD Outer),WALK_BM,106
318, City and Inner South (CBD Outer),WALK_MR,186
319, City and Inner South (CBD Outer),BIKE,86
319, City and Inner South (CBD Outer),DRIVEALONE,1888
319, City and Inner South (CBD Outer),KNR_TRN,69
319, City and Inner South (CBD Outer),PNR_TRN,51
319, City and Inner South (CBD Outer),SCHOOLBUS,22
319, City and Inner South (CBD Outer),SHARED2,995
319, City and Inner South (CBD Outer),SHARED3,132
319, City and Inner South (CBD Outer),TAXI,15
319, City and Inner South (CBD Outer),TNC_SHARED,22
319, City and Inner South (CBD Outer),TNC_SINGLE,44
319, City and Inner South (CBD Outer),WALK,699
319, City and Inner South (CBD Outer),WALK_AB,118
319, City and Inner South (CBD Outer),WALK_BM,263
319, City and Inner South (CBD Outer),WALK_MR,528
320, City and Inner South (CBD Outer),BIKE,75
320, City and Inner South (CBD Outer),DRIVEALONE,4251
320, City and Inner South (CBD Outer),KNR_TRN,60
320, City and Inner South (CBD Outer),PNR_TRN,126
320, City and Inner South (CBD Outer),SCHOOLBUS,8
320, City and Inner South (CBD Outer),SHARED2,1370
320, City and Inner South (CBD Outer),SHARED3,158
320, City and Inner South (CBD Outer),TAXI,36
320, City and Inner South (CBD Outer),TNC_SHARED,54
320, City and Inner South (CBD Outer),TNC_SINGLE,70
320, City and Inner South (CBD Outer),WALK,930
320, City and Inner South (CBD Outer),WALK_AB,128
320, City and Inner South (CBD Outer),WALK_BM,270
320, City and Inner South (CBD Outer),WALK_MR,428
321, City and Inner South (CBD Outer),BIKE,49
321, City and Inner South (CBD Outer),DRIVEALONE,2640
321, City and Inner South (CBD Outer),KNR_TRN,14
321, City and Inner South (CBD Outer),PNR_TRN,10
321, City and Inner South (CBD Outer),SHARED2,790
321, City and Inner South (CBD Outer),SHARED3,95
321, City and Inner South (CBD Outer),TAXI,27
321, City and Inner South (CBD Outer),TNC_SHARED,31
321, City and Inner South (CBD Outer),TNC_SINGLE,50
321, City and Inner South (CBD Outer),WALK,682
321, City and Inner South (CBD Outer),WALK_AB,126
321, City and Inner South (CBD Outer),WALK_BM,161
321, City and Inner South (CBD Outer),WALK_MR,50
322, City and Inner South (CBD Outer),BIKE,72
322, City and Inner South (CBD Outer),DRIVEALONE,3112
322, City and Inner South (CBD Outer),KNR_TRN,12
322, City and Inner South (CBD Outer),PNR_TRN,12
322, City and Inner South (CBD Outer),SCHOOLBUS,2
322, City and Inner South (CBD Outer),SHARED2,922
322, City and Inner South (CBD Outer),SHARED3,97
322, City and Inner South (CBD Outer),TAXI,27
322, City and Inner South (CBD Outer),TNC_SHARED,33
322, City and Inner South (CBD Outer),TNC_SINGLE,74
322, City and Inner South (CBD Outer),WALK,633
322, City and Inner South (CBD Outer),WALK_AB,166
322, City and Inner South (CBD Outer),WALK_BM,186
322, City and Inner South (CBD Outer),WALK_MR,25
323, City and Inner South (CBD Outer),BIKE,19
323, City and Inner South (CBD Outer),DRIVEALONE,543
323, City and Inner South (CBD Outer),KNR_TRN,1
323, City and Inner South (CBD Outer),PNR_TRN,3
323, City and Inner South (CBD Outer),SHARED2,184
323, City and Inner South (CBD Outer),SHARED3,13
323, City and Inner South (CBD Outer),TAXI,2
323, City and Inner South (CBD Outer),TNC_SHARED,2
323, City and Inner South (CBD Outer),TNC_SINGLE,14
323, City and Inner South (CBD Outer),WALK,73
323, City and Inner South (CBD Outer),WALK_AB,43
323, City and Inner South (CBD Outer),WALK_BM,48
323, City and Inner South (CBD Outer),WALK_MR,4
324, City and Inner South (CBD Outer),BIKE,124
324, City and Inner South (CBD Outer),DRIVEALONE,3513
324, City and Inner South (CBD Outer),KNR_TRN,90
324, City and Inner South (CBD Outer),PNR_TRN,64
324, City and Inner South (CBD Outer),SCHOOLBUS,39
324, City and Inner South (CBD Outer),SHARED2,1413
324, City and Inner South (CBD Outer),SHARED3,171
324, City and Inner South (CBD Outer),TAXI,46
324, City and Inner South (CBD Outer),TNC_SHARED,67
324, City and Inner South (CBD Outer),TNC_SINGLE,102
324, City and Inner South (CBD Outer),WALK,1493
324, City and Inner South (CBD Outer),WALK_AB,390
324, City and Inner South (CBD Outer),WALK_BM,482
324, City and Inner South (CBD Outer),WALK_MR,312
325, City and Inner South (CBD Outer),BIKE,101
325, City and Inner South (CBD Outer),DRIVEALONE,1714
325, City and Inner South (CBD Outer),KNR_TRN,12
325, City and Inner South (CBD Outer),PNR_TRN,10
325, City and Inner South (CBD Outer),SCHOOLBUS,36
325, City and Inner South (CBD Outer),SHARED2,864
325, City and Inner South (CBD Outer),SHARED3,99
325, City and Inner South (CBD Outer),TAXI,27
325, City and Inner South (CBD Outer),TNC_SHARED,24
325, City and Inner South (CBD Outer),TNC_SINGLE,62
325, City and Inner South (CBD Outer),WALK,785
325, City and Inner South (CBD Outer),WALK_AB,236
325, City and Inner South (CBD Outer),WALK_BM,307
325, City and Inner South (CBD Outer),WALK_MR,165
326, City and Inner South (CBD Outer),BIKE,75
326, City and Inner South (CBD Outer),DRIVEALONE,2524
326, City and Inner South (CBD Outer),KNR_TRN,24
326, City and Inner South (CBD Outer),PNR_TRN,14
326, City and Inner South (CBD Outer),SCHOOLBUS,12
326, City and Inner South (CBD Outer),SHARED2,894
326, City and Inner South (CBD Outer),SHARED3,112
326, City and Inner South (CBD Outer),TAXI,21
326, City and Inner South (CBD Outer),TNC_SHARED,44
326, City and Inner South (CBD Outer),TNC_SINGLE,59
326, City and Inner South (CBD Outer),WALK,794
326, City and Inner South (CBD Outer),WALK_AB,246
326, City and Inner South (CBD Outer),WALK_BM,297
326, City and Inner South (CBD Outer),WALK_MR,147
327, City and Inner South (CBD Outer),BIKE,239
327, City and Inner South (CBD Outer),DRIVEALONE,5047
327, City and Inner South (CBD Outer),KNR_TRN,31
327, City and Inner South (CBD Outer),PNR_TRN,27
327, City and Inner South (CBD Outer),SCHOOLBUS,71
327, City and Inner South (CBD Outer),SHARED2,2127
327, City and Inner South (CBD Outer),SHARED3,242
327, City and Inner South (CBD Outer),TAXI,53
327, City and Inner South (CBD Outer),TNC_SHARED,59
327, City and Inner South (CBD Outer),TNC_SINGLE,128
327, City and Inner South (CBD Outer),WALK,2012
327, City and Inner South (CBD Outer),WALK_AB,544
327, City and Inner South (CBD Outer),WALK_BM,688
327, City and Inner South (CBD Outer),WALK_MR,277
328, City and Inner South (CBD Outer),BIKE,385
328, City and Inner South (CBD Outer),DRIVEALONE,12051
328, City and Inner South (CBD Outer),KNR_TRN,272
328, City and Inner South (CBD Outer),PNR_TRN,263
328, City and Inner South (CBD Outer),SCHOOLBUS,4
328, City and Inner South (CBD Outer),SHARED2,3177
328, City and Inner South (CBD Outer),SHARED3,329
328, City and Inner South (CBD Outer),TAXI,165
328, City and Inner South (CBD Outer),TNC_SHARED,165
328, City and Inner South (CBD Outer),TNC_SINGLE,268
328, City and Inner South (CBD Outer),WALK,3637
328, City and Inner South (CBD Outer),WALK_AB,597
328, City and Inner South (CBD Outer),WALK_BM,1399
328, City and Inner South (CBD Outer),WALK_MR,2497
329, City and Inner South (CBD Outer),BIKE,188
